gridNo,featNo,weight,grid_x,grid_y,grid_z
39603,0,-256.40503,23,14,29
39603,1,15.236161,23,14,29
39603,3,554.13257,23,14,29
39603,5,554.11145,23,14,29
39604,1,-322.62332,23,14,30
39604,3,578.4043,23,14,30
39604,4,-32.68032,23,14,30
39604,5,578.323,23,14,30
39605,1,533.9401,23,14,31
39605,3,474.22214,23,14,31
39605,4,558.1073,23,14,31
39605,5,474.20932,23,14,31
39606,1,113.76746,23,14,32
39606,4,480.4328,23,14,32
39607,1,409.35214,23,14,33
39609,1,-407.11453,23,14,35
39643,1,-329.93033,23,15,22
39643,4,260.02017,23,15,22
39644,0,-483.09113,23,15,23
39644,1,-569.8499,23,15,23
39644,4,417.3843,23,15,23
39645,0,215.30191,23,15,24
39645,1,562.36426,23,15,24
39645,2,-341.4951,23,15,24
39645,4,-405.63818,23,15,24
39646,0,-12.180722,23,15,25
39646,1,236.92711,23,15,25
39646,4,699.2639,23,15,25
39647,0,-19.674555,23,15,26
39647,1,-178.93803,23,15,26
39647,2,698.7615,23,15,26
39647,3,415.0732,23,15,26
39647,4,127.82218,23,15,26
39647,5,410.80844,23,15,26
39648,0,-297.55444,23,15,27
39648,1,-583.6839,23,15,27
39648,2,197.53938,23,15,27
39648,3,-221.54056,23,15,27
39648,4,-498.51877,23,15,27
39648,5,54.024883,23,15,27
39649,0,-437.22668,23,15,28
39649,1,-615.36395,23,15,28
39649,2,-123.15252,23,15,28
39649,3,585.6704,23,15,28
39649,4,103.53668,23,15,28
39649,5,400.05972,23,15,28
39650,1,-86.3195,23,15,29
39650,3,599.56195,23,15,29
39650,5,599.4918,23,15,29
39651,1,-159.05852,23,15,30
39651,4,-334.26053,23,15,30
39651,5,-400.74796,23,15,30
39652,3,-110.206215,23,15,31
39652,5,-110.18661,23,15,31
39653,0,-99.01907,23,15,32
39653,1,-138.8745,23,15,32
39654,4,510.18665,23,15,33
39656,1,469.75406,23,15,35
39692,0,-156.86548,23,16,24
39692,1,689.7695,23,16,24
39692,3,608.6984,23,16,24
39692,4,166.16087,23,16,24
39692,5,235.7253,23,16,24
39693,0,365.56732,23,16,25
39693,1,79.30743,23,16,25
39693,2,200.78653,23,16,25
39693,3,975.6695,23,16,25
39693,4,613.42957,23,16,25
39693,5,513.06085,23,16,25
39695,0,288.50775,23,16,27
39695,1,84.595436,23,16,27
39695,2,163.8525,23,16,27
39695,3,561.8345,23,16,27
39695,4,596.7969,23,16,27
39695,5,561.809,23,16,27
39696,0,321.75714,23,16,28
39696,1,72.13613,23,16,28
39696,2,-575.219,23,16,28
39696,3,410.07465,23,16,28
39696,4,-12.076048,23,16,28
39696,5,210.26721,23,16,28
39697,0,-123.31947,23,16,29
39697,1,-123.08975,23,16,29
39697,3,-477.97092,23,16,29
39697,4,48.48432,23,16,29
39697,5,-640.9606,23,16,29
39698,0,475.187,23,16,30
39698,1,-214.6103,23,16,30
39698,4,411.41016,23,16,30
39699,0,-295.17398,23,16,31
39699,1,360.65085,23,16,31
39699,2,-295.22095,23,16,31
39699,3,-43.070927,23,16,31
39699,4,476.87057,23,16,31
39700,1,-43.062344,23,16,32
39700,3,-200.28917,23,16,32
39700,4,470.23358,23,16,32
39700,5,243.33604,23,16,32
39701,0,-535.6054,23,16,33
39701,1,-43.726734,23,16,33
39701,3,95.88947,23,16,33
39701,4,480.13443,23,16,33
39701,5,-465.98416,23,16,33
39704,4,541.4962,23,16,36
39705,3,541.45776,23,16,37
39737,0,539.4843,23,17,22
39737,1,153.50848,23,17,22
39737,2,539.49664,23,17,22
39737,3,278.02594,23,17,22
39737,5,277.93967,23,17,22
39739,0,214.13321,23,17,24
39739,1,214.23814,23,17,24
39739,3,591.1549,23,17,24
39739,4,288.1603,23,17,24
39739,5,591.1633,23,17,24
39741,0,234.92267,23,17,26
39741,1,-367.86343,23,17,26
39741,2,442.48938,23,17,26
39741,3,295.45148,23,17,26
39741,4,-264.90393,23,17,26
39741,5,146.59436,23,17,26
39742,0,405.70123,23,17,27
39742,1,-15.74029,23,17,27
39742,2,436.93317,23,17,27
39742,3,389.11694,23,17,27
39742,4,-128.25862,23,17,27
39742,5,418.0707,23,17,27
39743,0,660.1786,23,17,28
39743,1,-260.2184,23,17,28
39743,2,409.75754,23,17,28
39743,3,98.034615,23,17,28
39743,4,764.3807,23,17,28
39743,5,-124.25068,23,17,28
39744,0,248.37383,23,17,29
39744,1,-320.62634,23,17,29
39744,2,419.8512,23,17,29
39744,3,-537.3056,23,17,29
39744,4,66.22785,23,17,29
39744,5,-537.1945,23,17,29
39745,0,-51.767113,23,17,30
39745,1,-148.11308,23,17,30
39745,2,230.85791,23,17,30
39745,4,552.81946,23,17,30
39746,3,377.8385,23,17,31
39746,4,307.64963,23,17,31
39746,5,377.87445,23,17,31
39747,0,407.2951,23,17,32
39747,1,480.11417,23,17,32
39747,2,407.22302,23,17,32
39748,4,142.76973,23,17,33
39785,1,44.13234,23,18,23
39785,3,-494.343,23,18,23
39785,4,445.08224,23,18,23
39785,5,-494.22067,23,18,23
39788,0,-50.88237,23,18,26
39788,1,-690.23004,23,18,26
39788,2,70.60128,23,18,26
39788,3,193.49107,23,18,26
39788,4,370.07596,23,18,26
39788,5,193.541,23,18,26
39789,0,615.4483,23,18,27
39789,1,-349.84482,23,18,27
39789,2,377.0149,23,18,27
39789,3,71.59223,23,18,27
39789,4,-551.9318,23,18,27
39789,5,71.48036,23,18,27
39790,0,-79.30338,23,18,28
39790,1,672.3762,23,18,28
39790,2,115.32531,23,18,28
39790,3,263.81754,23,18,28
39790,4,148.36086,23,18,28
39790,5,263.7184,23,18,28
39791,1,-533.2926,23,18,29
39791,3,550.1893,23,18,29
39791,4,-100.4061,23,18,29
39791,5,596.7785,23,18,29
39792,0,-151.79147,23,18,30
39792,4,457.5959,23,18,30
39793,0,472.20557,23,18,31
39793,1,-482.21378,23,18,31
39793,3,295.2007,23,18,31
39793,4,438.2899,23,18,31
39793,5,295.31885,23,18,31
39794,0,413.97812,23,18,32
39794,4,530.5682,23,18,32
39796,3,95.89286,23,18,34
39796,4,464.3723,23,18,34
39796,5,96.019875,23,18,34
39797,1,341.1068,23,18,35
39797,5,455.41467,23,18,35
39799,1,102.93037,23,18,37
39835,0,-67.03021,23,19,26
39835,1,316.2494,23,19,26
39836,0,-356.40265,23,19,27
39836,1,231.4113,23,19,27
39836,3,-36.547115,23,19,27
39836,4,138.7049,23,19,27
39836,5,-36.52171,23,19,27
39837,0,357.4502,23,19,28
39837,1,124.91864,23,19,28
39837,4,606.1354,23,19,28
39838,3,365.23996,23,19,29
39838,5,365.2601,23,19,29
39839,0,256.015,23,19,30
39839,4,675.7067,23,19,30
39839,5,411.83975,23,19,30
39840,0,-492.06186,23,19,31
39840,1,331.09775,23,19,31
39840,3,145.43088,23,19,31
39840,4,77.41909,23,19,31
39840,5,145.33054,23,19,31
39842,0,-165.05836,23,19,33
39842,1,301.99283,23,19,33
39842,2,-199.22453,23,19,33
39842,3,-16.698996,23,19,33
39842,4,-84.823784,23,19,33
39842,5,-16.708323,23,19,33
39843,4,464.19287,23,19,34
39877,0,531.98206,23,20,21
39877,2,531.9553,23,20,21
39878,0,338.2052,23,20,22
39878,2,338.24338,23,20,22
39878,4,-222.2548,23,20,22
39879,0,459.8804,23,20,23
39881,1,315.85492,23,20,25
39881,4,-235.54451,23,20,25
39884,0,97.70002,23,20,28
39884,1,422.90994,23,20,28
39884,2,97.71072,23,20,28
39884,3,444.39648,23,20,28
39884,4,602.15515,23,20,28
39884,5,444.45642,23,20,28
39885,3,410.03952,23,20,29
39886,3,423.2546,23,20,30
39886,4,431.78198,23,20,30
39886,5,423.0934,23,20,30
39888,3,217.14874,23,20,32
39888,4,-16.68575,23,20,32
39888,5,217.11108,23,20,32
39889,1,413.9841,23,20,33
39889,3,517.3831,23,20,33
39889,5,517.32776,23,20,33
39929,1,33.120354,23,21,26
39931,0,-74.99844,23,21,28
39931,3,194.27849,23,21,28
39931,4,-203.2655,23,21,28
39931,5,194.37039,23,21,28
39932,0,544.674,23,21,29
39932,3,146.95874,23,21,29
39932,4,-101.715965,23,21,29
39932,5,146.9816,23,21,29
39933,0,-139.93594,23,21,30
39933,1,336.84146,23,21,30
39933,2,-139.91925,23,21,30
39933,4,468.98438,23,21,30
39934,0,276.91986,23,21,31
39935,3,282.74768,23,21,32
39935,5,282.78162,23,21,32
39979,1,-40.31878,23,22,29
39979,3,317.00986,23,22,29
39979,5,316.97916,23,22,29
39980,0,165.35811,23,22,30
39980,2,165.23117,23,22,30
39981,4,216.37524,23,22,31
39982,1,412.65842,23,22,32
40024,0,527.14185,23,23,27
40024,2,527.13806,23,23,27
40024,4,650.5811,23,23,27
40025,1,117.3354,23,23,28
40027,0,374.12827,23,23,30
40027,2,369.14117,23,23,30
40027,4,439.45065,23,23,30
41153,4,420.14053,24,11,28
41154,0,323.05234,24,11,29
41154,1,323.08725,24,11,29
41155,0,293.64365,24,11,30
41155,4,136.20009,24,11,30
41197,3,401.81757,24,12,25
41198,0,173.0259,24,12,26
41198,1,483.1765,24,12,26
41199,1,468.487,24,12,27
41200,0,-148.38457,24,12,28
41200,1,-148.35735,24,12,28
41201,0,98.50855,24,12,29
41201,1,-271.43356,24,12,29
41201,3,502.72696,24,12,29
41201,4,420.18066,24,12,29
41201,5,502.72275,24,12,29
41203,4,199.81161,24,12,31
41205,0,-300.93384,24,12,33
41205,1,214.60756,24,12,33
41243,1,465.11633,24,13,24
41243,3,206.17244,24,13,24
41244,0,48.561253,24,13,25
41244,1,-433.734,24,13,25
41244,2,48.49099,24,13,25
41245,0,-239.11084,24,13,26
41245,1,-235.74817,24,13,26
41245,3,-271.5254,24,13,26
41245,5,-271.47025,24,13,26
41246,0,384.9045,24,13,27
41246,3,468.48737,24,13,27
41246,4,-271.488,24,13,27
41247,4,172.90796,24,13,28
41248,5,207.11336,24,13,29
41249,1,131.97603,24,13,30
41251,1,326.99716,24,13,32
41253,4,326.97128,24,13,34
41290,1,-71.613846,24,14,24
41290,4,553.3074,24,14,24
41291,3,393.83487,24,14,25
41291,5,393.83984,24,14,25
41293,0,-572.9473,24,14,27
41293,1,-534.02496,24,14,27
41293,2,188.01166,24,14,27
41293,3,397.4326,24,14,27
41293,4,116.34708,24,14,27
41293,5,496.17926,24,14,27
41294,1,165.261,24,14,28
41294,4,326.1419,24,14,28
41295,3,403.9758,24,14,29
41295,5,-279.99777,24,14,29
41298,3,480.41077,24,14,32
41298,5,480.48907,24,14,32
41299,1,578.9794,24,14,33
41336,0,85.86229,24,15,23
41336,1,430.3186,24,15,23
41336,3,387.77438,24,15,23
41336,4,151.66765,24,15,23
41336,5,387.78214,24,15,23
41337,0,137.17648,24,15,24
41337,1,-521.7131,24,15,24
41337,3,-405.70633,24,15,24
41337,4,44.97479,24,15,24
41338,0,-195.35336,24,15,25
41338,1,427.87073,24,15,25
41338,2,-195.38922,24,15,25
41338,3,86.171326,24,15,25
41338,4,138.88014,24,15,25
41338,5,-207.34877,24,15,25
41339,0,-251.30893,24,15,26
41339,1,-506.76505,24,15,26
41339,2,-92.56975,24,15,26
41339,3,473.70737,24,15,26
41339,4,91.93617,24,15,26
41339,5,473.75397,24,15,26
41340,0,-611.9516,24,15,27
41340,1,121.603134,24,15,27
41340,2,265.1203,24,15,27
41340,3,265.02335,24,15,27
41340,4,-550.31024,24,15,27
41341,0,-385.72217,24,15,28
41341,1,384.83762,24,15,28
41341,3,532.05676,24,15,28
41341,4,611.8876,24,15,28
41342,0,176.7982,24,15,29
41342,1,180.56285,24,15,29
41342,2,207.19847,24,15,29
41343,0,-356.4795,24,15,30
41343,1,597.33765,24,15,30
41344,1,535.10767,24,15,31
41345,1,603.8625,24,15,32
41346,3,108.56984,24,15,33
41346,5,108.663445,24,15,33
41348,4,96.16528,24,15,35
41349,3,96.09923,24,15,36
41349,5,96.100174,24,15,36
41382,3,563.85974,24,16,22
41382,5,563.76483,24,16,22
41384,0,731.0023,24,16,24
41384,1,-657.11816,24,16,24
41384,3,654.9771,24,16,24
41384,4,541.5592,24,16,24
41384,5,654.80695,24,16,24
41385,0,-303.71985,24,16,25
41385,1,-261.8844,24,16,25
41385,3,-65.35198,24,16,25
41385,4,-129.3478,24,16,25
41385,5,68.996956,24,16,25
41387,0,-233.46153,24,16,27
41387,1,183.3392,24,16,27
41387,3,-31.00156,24,16,27
41387,4,596.5678,24,16,27
41387,5,-30.855267,24,16,27
41388,0,-333.86658,24,16,28
41388,1,-546.7035,24,16,28
41388,4,-80.07725,24,16,28
41389,3,480.16882,24,16,29
41389,5,480.24222,24,16,29
41390,0,-304.3681,24,16,30
41390,1,14.957543,24,16,30
41390,2,43.990562,24,16,30
41391,0,-502.45273,24,16,31
41391,1,167.90646,24,16,31
41391,2,-502.4926,24,16,31
41391,3,470.1446,24,16,31
41391,5,470.23474,24,16,31
41392,1,-309.9575,24,16,32
41393,0,95.9968,24,16,33
41395,3,541.5127,24,16,35
41395,5,541.591,24,16,35
41431,0,291.55078,24,17,24
41431,1,645.5798,24,17,24
41431,2,-353.74344,24,17,24
41431,3,47.120827,24,17,24
41431,5,47.236004,24,17,24
41433,0,-4.776751,24,17,26
41433,1,34.596745,24,17,26
41433,2,435.1868,24,17,26
41433,3,474.81808,24,17,26
41433,4,594.07434,24,17,26
41433,5,-273.4472,24,17,26
41434,1,575.4295,24,17,27
41434,3,438.53705,24,17,27
41434,4,958.24854,24,17,27
41434,5,348.11765,24,17,27
41435,0,-18.7542,24,17,28
41435,1,401.86188,24,17,28
41435,2,-18.853155,24,17,28
41435,3,732.2766,24,17,28
41435,4,843.3723,24,17,28
41435,5,732.151,24,17,28
41436,1,397.76953,24,17,29
41436,3,347.21198,24,17,29
41436,4,542.74,24,17,29
41436,5,411.42645,24,17,29
41437,1,430.49753,24,17,30
41438,1,-43.07491,24,17,31
41438,4,379.00226,24,17,31
41439,0,-53.47721,24,17,32
41439,1,271.91376,24,17,32
41440,3,464.3061,24,17,33
41440,5,464.21408,24,17,33
41477,1,257.01154,24,18,23
41477,3,61.37451,24,18,23
41477,4,577.5103,24,18,23
41477,5,61.389626,24,18,23
41480,0,515.2193,24,18,26
41480,1,-198.12257,24,18,26
41480,3,-158.89908,24,18,26
41480,4,809.56354,24,18,26
41480,5,-158.98206,24,18,26
41481,1,385.4661,24,18,27
41481,3,200.74113,24,18,27
41481,4,76.8384,24,18,27
41481,5,376.35233,24,18,27
41482,0,-293.7069,24,18,28
41482,1,-197.30688,24,18,28
41482,2,-317.9914,24,18,28
41482,4,-260.1164,24,18,28
41483,1,493.88654,24,18,29
41483,3,218.10753,24,18,29
41483,4,677.0435,24,18,29
41483,5,218.19658,24,18,29
41484,0,329.6134,24,18,30
41484,2,-319.7831,24,18,30
41484,3,-168.05125,24,18,30
41484,4,-15.0763445,24,18,30
41484,5,-168.06554,24,18,30
41485,0,-4.6248074,24,18,31
41485,1,393.3775,24,18,31
41485,3,438.3783,24,18,31
41485,4,377.71387,24,18,31
41485,5,438.2844,24,18,31
41486,0,-356.21677,24,18,32
41486,1,261.75934,24,18,32
41486,3,-406.90097,24,18,32
41486,5,-406.99283,24,18,32
41527,0,-529.1647,24,19,26
41527,1,252.168,24,19,26
41527,3,356.9083,24,19,26
41527,5,356.95718,24,19,26
41528,1,-349.25607,24,19,27
41528,4,498.71722,24,19,27
41529,1,226.38162,24,19,28
41529,4,-223.29202,24,19,28
41530,4,514.2257,24,19,29
41531,1,422.88315,24,19,30
41531,4,85.50587,24,19,30
41532,0,39.8245,24,19,31
41532,1,175.51071,24,19,31
41534,1,56.53657,24,19,33
41535,0,-33.010563,24,19,34
41535,1,102.58158,24,19,34
41571,4,477.68207,24,20,23
41573,0,-112.10434,24,20,25
41576,1,409.78616,24,20,28
41576,4,193.88966,24,20,28
41577,0,-69.08384,24,20,29
41577,3,422.9896,24,20,29
41578,0,623.4405,24,20,30
41581,4,372.70142,24,20,33
41623,0,442.66745,24,21,28
41623,2,442.65823,24,21,28
41623,3,147.0653,24,21,28
41623,5,147.02061,24,21,28
41624,3,146.39224,24,21,29
41624,5,146.35281,24,21,29
41626,3,245.61758,24,21,31
41626,5,245.51773,24,21,31
41671,1,472.78995,24,22,29
41671,4,441.93906,24,22,29
41672,1,97.60538,24,22,30
41672,3,452.15897,24,22,30
41672,5,452.05933,24,22,30
42890,0,-63.84179,25,12,26
42890,2,-63.684513,25,12,26
42891,0,331.0476,25,12,27
42891,1,443.06723,25,12,27
42891,4,-18.31922,25,12,27
42894,0,379.90436,25,12,30
42895,0,122.671,25,12,31
42895,2,122.63561,25,12,31
42935,1,-82.76902,25,13,24
42936,1,401.7621,25,13,25
42937,3,478.32315,25,13,26
42937,5,478.39395,25,13,26
42938,0,-60.50855,25,13,27
42939,4,-180.19627,25,13,28
42940,0,-238.9819,25,13,29
42940,1,-238.96643,25,13,29
42940,4,331.16577,25,13,29
42980,1,-536.7836,25,14,22
42982,0,88.95251,25,14,24
42983,0,271.9951,25,14,25
42983,1,265.1752,25,14,25
42983,3,377.02966,25,14,25
42983,5,377.01288,25,14,25
42986,3,-67.19861,25,14,28
42986,5,-67.19033,25,14,28
42987,1,100.4439,25,14,29
42987,3,316.48218,25,14,29
42987,5,316.55576,25,14,29
42988,0,518.2627,25,14,30
42988,1,-385.54242,25,14,30
42988,3,329.6408,25,14,30
43028,3,340.69513,25,15,23
43028,5,340.65417,25,15,23
43029,0,514.5829,25,15,24
43029,1,611.9036,25,15,24
43029,4,482.43542,25,15,24
43030,1,-233.65106,25,15,25
43030,4,-34.59758,25,15,25
43031,0,-8.392678,25,15,26
43031,2,-8.366995,25,15,26
43031,4,-188.8363,25,15,26
43032,0,-296.8178,25,15,27
43032,1,-525.3027,25,15,27
43032,3,543.85223,25,15,27
43032,5,543.7271,25,15,27
43033,0,301.8668,25,15,28
43033,1,-471.32773,25,15,28
43033,3,543.317,25,15,28
43033,5,543.3612,25,15,28
43034,0,-466.08255,25,15,29
43034,1,-466.10962,25,15,29
43037,0,289.24042,25,15,32
43037,1,-2.8577366,25,15,32
43037,2,289.28204,25,15,32
43074,1,-183.20195,25,16,22
43074,4,536.86414,25,16,22
43076,1,-346.32584,25,16,24
43076,4,-428.6784,25,16,24
43077,0,-73.31687,25,16,25
43077,1,328.11276,25,16,25
43077,4,289.4039,25,16,25
43079,0,265.09717,25,16,27
43079,1,-0.6198329,25,16,27
43079,3,454.202,25,16,27
43079,4,188.2267,25,16,27
43079,5,552.21234,25,16,27
43080,1,836.3598,25,16,28
43080,3,475.05927,25,16,28
43080,4,638.2105,25,16,28
43081,0,-133.66418,25,16,29
43081,1,-304.9607,25,16,29
43081,2,372.1707,25,16,29
43081,3,321.7726,25,16,29
43081,4,447.89386,25,16,29
43081,5,321.81927,25,16,29
43082,3,447.75397,25,16,30
43082,5,447.84927,25,16,30
43083,0,80.86035,25,16,31
43083,2,80.83606,25,16,31
43084,3,410.08188,25,16,32
43084,5,410.19174,25,16,32
43085,4,-43.047497,25,16,33
43123,0,-189.5229,25,17,24
43123,1,-303.24826,25,17,24
43123,2,79.647194,25,17,24
43123,3,-143.83536,25,17,24
43123,4,107.50663,25,17,24
43123,5,-143.83537,25,17,24
43125,0,102.78002,25,17,26
43125,1,182.81824,25,17,26
43125,2,-447.26245,25,17,26
43125,3,14.046515,25,17,26
43125,4,-99.21837,25,17,26
43125,5,-107.93183,25,17,26
43126,0,-162.28447,25,17,27
43126,1,-24.430387,25,17,27
43126,3,-178.07419,25,17,27
43126,4,147.83957,25,17,27
43126,5,-178.03748,25,17,27
43127,1,472.54367,25,17,28
43127,3,411.7877,25,17,28
43127,4,406.136,25,17,28
43127,5,411.76645,25,17,28
43128,0,-51.840466,25,17,29
43128,1,-25.292574,25,17,29
43128,4,533.9985,25,17,29
43129,4,410.1459,25,17,30
43130,0,201.80792,25,17,31
43130,1,294.60602,25,17,31
43132,1,-16.84684,25,17,33
43169,1,467.33905,25,18,23
43169,3,-61.858944,25,18,23
43169,5,-61.88844,25,18,23
43172,0,207.84622,25,18,26
43172,1,211.1058,25,18,26
43172,2,274.79837,25,18,26
43172,4,-357.87955,25,18,26
43173,0,-62.11314,25,18,27
43173,1,433.32275,25,18,27
43173,3,321.21603,25,18,27
43173,4,-187.80751,25,18,27
43173,5,321.0301,25,18,27
43175,1,472.09906,25,18,29
43176,0,538.2778,25,18,30
43176,4,-168.08134,25,18,30
43177,4,377.87982,25,18,31
43178,0,-2.8279967,25,18,32
43219,4,-356.53983,25,19,26
43220,0,215.85574,25,19,27
43221,0,-132.79645,25,19,28
43221,2,-132.89003,25,19,28
43221,4,521.52374,25,19,28
43222,0,348.16022,25,19,29
43222,1,422.98856,25,19,29
43222,4,123.63806,25,19,29
43223,1,213.369,25,19,30
43265,1,475.13892,25,20,25
43268,4,480.68396,25,20,28
43269,4,-101.73,25,20,29
43270,1,87.91484,25,20,30
43270,4,245.57791,25,20,30
43315,1,123.57303,25,21,28
44628,0,-29.881887,26,13,25
44628,1,-29.73881,26,13,25
44628,4,-540.23676,26,13,25
44629,3,242.3276,26,13,26
44629,5,242.34164,26,13,26
44633,1,98.413536,26,13,30
44633,3,331.1632,26,13,30
44633,5,331.0746,26,13,30
44672,1,-164.95436,26,14,22
44673,1,48.820557,26,14,23
44674,1,206.0402,26,14,24
44674,4,267.2186,26,14,24
44678,0,221.838,26,14,28
44678,2,221.83028,26,14,28
44680,1,-21.004707,26,14,30
44721,4,477.0351,26,15,24
44722,0,113.64171,26,15,25
44722,1,-318.14676,26,15,25
44722,3,407.8022,26,15,25
44722,4,-471.11148,26,15,25
44722,5,407.84778,26,15,25
44723,1,-120.89314,26,15,26
44724,0,432.49454,26,15,27
44724,1,51.452133,26,15,27
44724,2,432.51138,26,15,27
44725,0,-293.46753,26,15,28
44725,1,-53.46967,26,15,28
44726,1,329.46442,26,15,29
44766,1,478.3523,26,16,22
44768,0,409.09406,26,16,24
44768,4,-428.6313,26,16,24
44769,0,203.40926,26,16,25
44771,1,409.80536,26,16,27
44771,4,195.90622,26,16,27
44773,1,-356.3458,26,16,29
44773,5,267.67947,26,16,29
44774,1,-356.22354,26,16,30
44775,3,165.36824,26,16,31
44775,5,165.34407,26,16,31
44776,1,243.35535,26,16,32
44815,0,402.3547,26,17,24
44815,1,-408.52408,26,17,24
44815,3,46.282413,26,17,24
44817,0,-343.35364,26,17,26
44817,3,230.14053,26,17,26
44817,5,230.15157,26,17,26
44818,1,203.43472,26,17,27
44818,3,411.52,26,17,27
44818,4,393.92273,26,17,27
44818,5,411.37753,26,17,27
44819,4,327.49603,26,17,28
44823,4,393.86426,26,17,32
44824,1,80.85841,26,17,33
44864,0,537.3289,26,18,26
44864,2,537.3677,26,18,26
44864,3,216.17175,26,18,26
44864,4,209.25078,26,18,26
44864,5,98.76036,26,18,26
44865,0,503.2204,26,18,27
44865,1,120.25496,26,18,27
44865,3,147.78648,26,18,27
44865,4,16.479984,26,18,27
44865,5,518.1525,26,18,27
44866,1,-434.20734,26,18,28
44867,0,-223.15091,26,18,29
44867,1,230.74301,26,18,29
44869,0,463.925,26,18,31
44869,1,297.2721,26,18,31
44869,2,463.90765,26,18,31
44870,4,165.3241,26,18,32
44911,3,-265.46362,26,19,26
44911,5,-265.35275,26,19,26
44914,1,406.8236,26,19,29
44960,1,475.3,26,20,28
44961,1,215.88916,26,20,29
46320,1,376.9829,27,13,25
46321,3,218.58897,27,13,26
46321,5,218.70656,27,13,26
46365,3,267.17566,27,14,23
46365,5,267.30078,27,14,23
46369,4,-471.10556,27,14,27
46412,0,330.62177,27,15,23
46412,1,330.55646,27,15,23
46412,4,70.47461,27,15,23
46413,4,-164.88202,27,15,24
46414,1,481.73465,27,15,25
46415,0,405.6678,27,15,26
46415,1,-196.05156,27,15,26
46415,4,218.77162,27,15,26
46416,0,17.96329,27,15,27
46458,0,-468.4548,27,16,22
46458,1,-468.37006,27,16,22
46460,0,487.20264,27,16,24
46460,1,443.20038,27,16,24
46465,1,123.17587,27,16,29
46507,0,64.523,27,17,24
46507,1,340.04413,27,17,24
46507,3,131.96317,27,17,24
46507,5,132.08427,27,17,24
46509,1,199.54114,27,17,26
46510,0,153.64922,27,17,27
46510,1,424.1045,27,17,27
46510,4,-516.81836,27,17,27
46511,1,-383.99872,27,17,28
46512,1,292.71158,27,17,29
46512,3,327.65753,27,17,29
46512,5,327.4931,27,17,29
46513,1,-20.925037,27,17,30
46514,0,-166.0189,27,17,31
46514,1,299.34042,27,17,31
46556,3,115.452644,27,18,26
46556,5,115.436485,27,18,26
46557,0,123.68041,27,18,27
48058,0,192.19492,28,14,24
48058,1,154.78883,28,14,24
48058,3,432.5881,28,14,24
48058,5,432.4749,28,14,24
48061,4,-471.1063,28,14,27
48105,0,199.43149,28,15,24
48105,4,-196.07466,28,15,24
48106,3,154.64491,28,15,25
48108,0,130.40338,28,15,27
48108,2,130.3848,28,15,27
48109,1,405.66626,28,15,28
48110,3,230.78073,28,15,29
48110,5,230.90851,28,15,29
48153,4,120.31961,28,16,25
48156,4,-120.82278,28,16,28
48157,3,-120.843704,28,16,29
48157,5,-120.88875,28,16,29
48199,0,70.60954,28,17,24
48199,1,70.57823,28,17,24
48199,4,-221.20955,28,17,24
48202,4,406.56833,28,17,27
48249,0,231.56754,28,18,27
48249,1,235.22568,28,18,27
48249,2,231.577,28,18,27
48250,4,-516.8078,28,18,28
48250,5,-516.71075,28,18,28
